baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000099370.1	3.22771695144681	-5.15303623722751	1.54117541782176	-3.34357541499761	0.000827062109603956	0.00291075771714478
ENSMUSG00000109051.1	3.22771695144681	-5.15303623722751	1.54117541782176	-3.34357541499761	0.000827062109603956	0.00291075771714478
ENSMUSG00000081302.1	137.147036749076	-0.663233111966742	0.198459559986169	-3.34190558526364	0.00083205357607352	0.00292782655693705
ENSMUSG00000032388.7	994.871542322184	0.347529775790691	0.104003710576433	3.34151323894632	0.000833230427662128	0.00293146902330722
ENSMUSG00000074797.11	525.316763013908	-0.376793589016459	0.112796471331773	-3.34047319537311	0.000836357537349593	0.00294197047698538
ENSMUSG00000020142.12	1167.46981269568	0.336164355032805	0.100646676251868	3.34004427718562	0.000837650337736615	0.00294601709227429
ENSMUSG00000110340.1	12.8697453483378	1.99993500520537	0.598920107439509	3.33923503379349	0.000840094523722744	0.00295411106786544
ENSMUSG00000021130.8	14.1261218231082	2.04728113983887	0.6131360909935	3.33903218210747	0.000840708239807877	0.00295576671599347
ENSMUSG00000032059.13	447.685551334977	-0.412903353808784	0.123671799144513	-3.33870257136226	0.000841706345017134	0.00295877300923865
ENSMUSG00000026860.16	873.938987801844	-0.502171667370603	0.150434576766896	-3.3381399287528	0.000843412641444256	0.00296426729758025
ENSMUSG00000051550.10	177.916848075248	0.682195232857336	0.204410201643382	3.33738349344964	0.000845711698992638	0.00297184269017508
ENSMUSG00000026867.18	2042.72559996781	-0.298003084036127	0.089296960873729	-3.33721417974707	0.000846227094921167	0.00297314876233597
ENSMUSG00000114733.1	59.7982262030434	1.12369358251142	0.336769985818961	3.33667972155775	0.00084785591324261	0.00297836564395481
ENSMUSG00000042514.11	4.98583821839979	-4.73296128313873	1.41853147329622	-3.33652186943786	0.000848337540334956	0.00297955156144469
ENSMUSG00000049037.8	6.14806359847753	-4.12557812627572	1.23658393417151	-3.33627019749354	0.000849105948562485	0.00298174414495198
ENSMUSG00000034158.9	2151.81788058988	0.383757920525252	0.115046963288642	3.33566318967012	0.000850961929924236	0.00298775448817764
ENSMUSG00000049420.9	232.878184928244	0.579418250495213	0.173707381172989	3.33559948105022	0.000851156942802553	0.00298793206783581
ENSMUSG00000024327.16	298.833979453769	0.487901878079994	0.146291408469282	3.33513692420591	0.000852574078429196	0.00299239904317353
ENSMUSG00000020362.13	2401.81746150971	-0.418398132490641	0.125484499297252	-3.33426148116928	0.000855262165111776	0.00300132458179259
ENSMUSG00000063767.4	67.229472588681	-0.874581143574545	0.262334658560353	-3.3338375812563	0.000856566590929949	0.00300539231115466
ENSMUSG00000001983.7	142.057629319095	-0.59728612880936	0.179189770726877	-3.33326018771322	0.000858346315808273	0.00301112603614138
ENSMUSG00000026342.10	1073.24705684998	0.319429618779511	0.0958358877151503	3.33308978917105	0.000858872197488974	0.00301246001177593
ENSMUSG00000063145.10	113.11690293664	0.662325496991111	0.198781126996719	3.33193350393894	0.000862448609379114	0.00302449133450174
ENSMUSG00000043613.8	1583.4002463797	-0.48856852763099	0.146677247170245	-3.33090876094722	0.000865629695954179	0.00303513246105154
ENSMUSG00000024242.15	2384.94378909014	0.281330787551412	0.0844811955564235	3.33009950555821	0.000868149533879203	0.00304345185686478
ENSMUSG00000025076.11	164.981509393235	0.573672885662408	0.172339260050891	3.32874172427691	0.000872392641126741	0.00305780863554539
ENSMUSG00000110125.1	4.85180833450704	-4.7232025458109	1.41913983249012	-3.32821504807124	0.000874043689608265	0.00306307670793261
ENSMUSG00000044600.14	1140.12366673909	0.353596279256132	0.106247149989229	3.32805425173265	0.000874548338235647	0.00306432613026437
ENSMUSG00000026019.15	727.580241053242	-0.368656357885332	0.110787627532334	-3.32759502208619	0.00087599108782923	0.00306886158068133
ENSMUSG00000026311.16	309.146355298313	0.474474448413281	0.142598825404072	3.32733770470267	0.00087680045933902	0.00307117695603561
ENSMUSG00000024383.9	1223.23966335817	0.396801301122916	0.11926762470964	3.32698250752405	0.000877918843111079	0.00307457374427609
ENSMUSG00000034998.18	796.802745259331	-0.442620636632767	0.133095251846542	-3.32559299067338	0.000882306633351905	0.00308941728573982
ENSMUSG00000073616.10	541.588623764441	0.46742805931286	0.140571196303157	3.32520510321903	0.000883535121826359	0.00309319530634995
ENSMUSG00000071337.11	1292.64561592442	0.363940612452139	0.109499340798904	3.32367857008852	0.000888385260884019	0.00310964905108421
ENSMUSG00000028100.11	70.0132123309342	-0.8746259507028	0.263210447888655	-3.32291501997212	0.000890820480296499	0.00311735927555715
ENSMUSG00000056758.14	7132.97581832568	-0.286684498671612	0.0862755615480538	-3.3228934535759	0.000890889352593121	0.00311735927555715
ENSMUSG00000052724.7	11.3061120125259	-2.23513436492993	0.672817637982695	-3.32205078872711	0.000893584270535376	0.0031262604100398
ENSMUSG00000066191.12	139.137247763502	0.670890736498836	0.201966144170881	3.32179801348886	0.000894394140580967	0.00312856469161286
ENSMUSG00000019849.11	2661.41373742025	-0.29013430477181	0.0873469402867366	-3.32163100183449	0.000894929604708773	0.00312990849241089
ENSMUSG00000003411.10	49.1487400538967	1.01861068355507	0.306819071786785	3.31990667210845	0.00090047545939155	0.00314877211433959
ENSMUSG00000039037.5	9.08911736095123	-2.53671991802813	0.764293868170331	-3.31903738034805	0.000903283369598201	0.00315805696584046
ENSMUSG00000024027.8	4.74991449651097	-4.68993074016686	1.41385114784626	-3.31713189702544	0.000909466707844725	0.00317860074086566
ENSMUSG00000097626.5	17.3746713694291	1.63680720406987	0.49344014578636	3.31713424221171	0.000909459073608825	0.00317860074086566
ENSMUSG00000054555.11	696.551883514915	0.380168289979283	0.1146484278053	3.31594856778061	0.000913326359030124	0.00319155107926625
ENSMUSG00000025473.16	334.505458890263	-0.465116096330053	0.140273482701579	-3.31578062633228	0.000913875360062466	0.00319293017625608
ENSMUSG00000030556.13	354.148387694633	0.416920983564025	0.125756222875705	3.31531095662838	0.000915412335496688	0.00319776004465045
ENSMUSG00000029101.16	1040.28956402397	-0.394502200585026	0.119006211282969	-3.31497151562108	0.000916524633508349	0.00320110503011771
ENSMUSG00000020297.10	3.28188529602406	-5.18438162297418	1.56406749645576	-3.31467896028925	0.000917484298829908	0.00320391588283158
ENSMUSG00000071076.6	696.710238072075	-0.666409147465491	0.201065479507722	-3.3143886712781	0.000918437450241852	0.00320670304357016
ENSMUSG00000033781.7	259.212532062729	-0.567374621890251	0.17118837547672	-3.31432914361296	0.000918633020092701	0.00320684463156559
ENSMUSG00000039031.16	489.881621034003	-0.462077009814948	0.139447927256669	-3.31361690994836	0.000920975959470442	0.0032144811327088
ENSMUSG00000019822.12	285.555711733776	0.482499808278562	0.145713975990368	3.31128023238111	0.000928701551856634	0.00324089895466568
ENSMUSG00000026174.9	927.416895837388	-0.331846278079525	0.10022001852151	-3.31117757684609	0.000929042327582211	0.00324154134435709
ENSMUSG00000024940.11	3719.36118326297	0.592782990662966	0.179061643129725	3.31049676693468	0.000931305280556048	0.00324888909592967
ENSMUSG00000020547.5	1595.99038490125	-0.315934752304639	0.0954505500998995	-3.30993118398981	0.000933189111535524	0.00325436330922714
ENSMUSG00000021033.11	563.03489884758	0.358207417292206	0.10822074271099	3.30997005120194	0.000933059540612322	0.00325436330922714
ENSMUSG00000020538.15	1811.0663492047	-0.552650340133055	0.167003361741838	-3.30921685868437	0.000935573415459718	0.00326212830703104
ENSMUSG00000015937.15	1269.26461828612	-0.413302383175762	0.12492701682588	-3.30835069688579	0.00093847209597802	0.00327168389779193
ENSMUSG00000019883.11	154.586582932182	-0.628991466725195	0.190176066148653	-3.30741654017355	0.000941607651010496	0.00328206191684147
ENSMUSG00000034245.10	99.5887513852435	0.735126071582283	0.22228679303826	3.30710638061054	0.000942650865068491	0.00328459128274749
ENSMUSG00000041650.15	344.191479641291	0.415810231124461	0.125730668984094	3.30715039126264	0.00094250277116665	0.00328459128274749
ENSMUSG00000036225.15	217.929121895878	0.597615049894061	0.180755740944501	3.30620231905969	0.000945697765848526	0.00329465302831062
ENSMUSG00000103527.1	3.14277882814787	-5.09078386032813	1.54051762106392	-3.30459307360101	0.000951143885920947	0.0033130684573239
ENSMUSG00000034640.9	1208.9236296857	-0.514005253839561	0.15554995633698	-3.30443843215251	0.000951668761350563	0.00331433866431971
ENSMUSG00000022485.3	148.932899894962	0.599497386002375	0.181440003252304	3.30410810877652	0.000952790825378521	0.00331768789843553
ENSMUSG00000019461.12	1440.64987418371	0.467145114157238	0.141411538185233	3.30344411886201	0.000955050017960269	0.00332499490433256
ENSMUSG00000033209.17	1454.66051826353	0.432078435484053	0.130802931458194	3.30327792097037	0.000955616273874041	0.00332640650473369
ENSMUSG00000061950.17	1646.13620322349	-0.287304546418884	0.08698257112623	-3.3030128070363	0.000956520192174716	0.0033289928020724
ENSMUSG00000063229.15	13356.4688718748	-0.304935517122549	0.0923406141338527	-3.30229033002238	0.000958987532492655	0.0033370185171868
ENSMUSG00000022906.15	259.73750199975	0.476415383187409	0.144280548489501	3.30200701463286	0.000959956694472778	0.00333982915212889
ENSMUSG00000032356.12	4.7785322882449	-4.6942310209081	1.42168528754787	-3.30187775172431	0.000960399176816935	0.00334080675480275
ENSMUSG00000021357.14	1276.9311368206	0.318517059638136	0.0964739237689463	3.30158707342494	0.000961394893392381	0.0033437081640229
ENSMUSG00000042812.5	73.8294500266082	0.805123811352254	0.243997917328673	3.299715916295	0.000967827451187949	0.00336551462140277
ENSMUSG00000002477.5	711.027118216013	-0.484562047040655	0.14686850254104	-3.29929180632349	0.00096929096262857	0.00336969963549183
ENSMUSG00000024208.16	719.094081203275	0.415824429078861	0.126036523793754	3.29923752704665	0.000969478416494953	0.00336969963549183
ENSMUSG00000063802.5	452.109698271181	-0.56847241178132	0.172304801425383	-3.29922559951122	0.000969519612821936	0.00336969963549183
ENSMUSG00000035722.15	674.977934090683	-0.453225711154192	0.137396297408194	-3.29867485298888	0.00097142359418094	0.00337575002399145
ENSMUSG00000020717.19	9.38111548026992	-2.39831220665211	0.727085603383673	-3.29852798004935	0.000971931931956283	0.00337694925703387
ENSMUSG00000023336.6	31.2604381640115	-3.74481986994728	1.13533771699418	-3.29841932835784	0.000972308141762306	0.00337768908961156
ENSMUSG00000041164.15	966.512966262151	-0.590218752342388	0.17895677968701	-3.29810780778834	0.000973387539002931	0.00338087105764836
ENSMUSG00000102997.1	3.17783947104023	-5.11845566237292	1.5521201160252	-3.29771878447184	0.000974737036011335	0.00338498993855405
ENSMUSG00000022818.13	9.44402748655726	-2.40219993089751	0.728557682915728	-3.29719936695167	0.000976541563197174	0.00339068736452836
ENSMUSG00000037536.14	369.38528535685	0.436054875261013	0.132272739449423	3.29663449230783	0.000978507525791693	0.00339694331029581
ENSMUSG00000069631.14	449.247773302684	-0.434184150995475	0.131709288157833	-3.29653403391849	0.000978857539959788	0.00339758824314566
ENSMUSG00000081169.1	3.26277759433917	-5.17692849897694	1.57070495539783	-3.29592676281187	0.000980975845942235	0.00340436962338651
ENSMUSG00000021534.8	6.0556798505305	-4.09786761474191	1.24333939532892	-3.29585600692548	0.000981222935202959	0.00340465596453264
ENSMUSG00000020695.14	4914.03366045949	0.459228405235143	0.139348986344699	3.29552741847134	0.000982371166582388	0.0034080684761177
ENSMUSG00000001333.9	146.177313361729	0.685860272146631	0.208147608722602	3.29506678628568	0.000983982911030687	0.00341308760571627
ENSMUSG00000029826.14	1389.71035527791	-0.342862641580842	0.10405540372316	-3.29500082949108	0.000984213893064279	0.00341331648043935
ENSMUSG00000021217.7	315.952100115705	0.483604396699395	0.146796409293182	3.29438845969004	0.000986360822712527	0.00341961560909235
ENSMUSG00000052928.9	618.166994814738	0.368612072778308	0.111890338300321	3.29440484654654	0.000986303315012462	0.00341961560909235
ENSMUSG00000024875.5	806.426788775914	0.525358692516361	0.159476541559908	3.29426941026939	0.000986778705538542	0.00342049113295506
ENSMUSG00000033423.16	935.690154612226	0.478340472950765	0.14527410306636	3.29267545181307	0.000992389572012194	0.00343936389281559
ENSMUSG00000022752.9	3135.8370041706	-0.408335265341299	0.124024196379752	-3.29238388363355	0.000993419106499743	0.00344235528578897
ENSMUSG00000001521.12	1139.3585246772	0.347237816442219	0.105500552707426	3.29133646726174	0.000997125722022614	0.00345462063498272
ENSMUSG00000074466.12	56.070123873954	0.910374393053897	0.276635609669297	3.29087926945559	0.000998747672406663	0.00345966059930955
ENSMUSG00000026798.10	139.068172073179	-0.658233868309248	0.200024502132193	-3.29076618760552	0.000999149217046421	0.00346047209995636
ENSMUSG00000038538.17	1330.83978506643	-0.41100073240332	0.124907572597556	-3.29043887296999	0.00100031232777858	0.00346392050966781
ENSMUSG00000024248.14	1188.99587180085	0.345094976471854	0.104894688988082	3.28991848682695	0.00100216409790025	0.00346975208255437
ENSMUSG00000053929.17	1150.22928647283	0.421343743215206	0.128082181711648	3.2896359008295	0.00100317099619215	0.00347265702781575
ENSMUSG00000086391.1	6.3929802510525	-4.16645104318735	1.26676366149697	-3.28905159646255	0.00100525593532515	0.00347929220914698
ENSMUSG00000073779.7	8.1058451589239	-2.8363783299324	0.862418570959534	-3.28886508876615	0.00100592228392489	0.00348101610698463
ENSMUSG00000002984.17	1053.86406245796	-0.415251278554191	0.126275623555742	-3.28845161767018	0.00100740097819179	0.00348496723007583
ENSMUSG00000039050.8	783.026380241285	0.345267705629347	0.104993762908352	3.28845920048343	0.00100737384171828	0.00348496723007583
ENSMUSG00000027804.13	1871.46372616413	-0.460744153366184	0.14011474645575	-3.28833449027218	0.0010078202258049	0.00348583464491322
ENSMUSG00000035504.16	59.8237012452061	-0.951825481516534	0.289474574664513	-3.28811427607988	0.00100860890120005	0.00348797932783777
ENSMUSG00000029625.16	296.126122713799	-0.632828432816604	0.192531092035539	-3.28688954145543	0.00101300560149517	0.0035025985087967
ENSMUSG00000023353.14	1033.91834979853	-0.426239476256097	0.129692483648295	-3.28653954543725	0.00101426531488929	0.0035063680763895
ENSMUSG00000001794.13	7231.98257689933	-0.401313661447181	0.122154217142095	-3.28530337172359	0.00101872619253563	0.00352120112698156
ENSMUSG00000020644.9	740.071842201067	-0.454109515568433	0.138267524570503	-3.28428180788671	0.00102242632196374	0.00353340015410357
ENSMUSG00000023094.14	93.6404757392522	0.745191941794524	0.226931166370289	3.28377963112645	0.00102424977511017	0.00353911058922735
ENSMUSG00000008496.19	7.92006870787122	-2.80187644007642	0.853274098177631	-3.28367689358025	0.00102462319590545	0.00353980962820576
ENSMUSG00000022201.16	3260.36657082019	0.33634456908974	0.102445206811535	3.28316550435106	0.00102648382075189	0.00354564548336856
ENSMUSG00000040621.14	90.8401075008723	-0.714966952707654	0.217840846704669	-3.28206102539138	0.00103051300201143	0.00355896869325716
ENSMUSG00000062646.12	198.667997775735	0.538573885303971	0.164143032285753	3.2811254782133	0.00103393735807634	0.00357019898623357
ENSMUSG00000029634.15	1472.73194494482	0.363643997893044	0.110861705100431	3.28015880293032	0.00103748671074825	0.00358185707363968
ENSMUSG00000110605.1	64.8223041996204	-0.844691824542767	0.257530794102949	-3.27996435333127	0.00103820203430137	0.00358372859729557
ENSMUSG00000022537.18	122.621041203602	-0.610026929183136	0.186023048390821	-3.27930831399728	0.00104061878107958	0.00359147159229118
ENSMUSG00000040618.7	1481.88561666822	0.422073557522246	0.128743535960861	3.27840581954002	0.00104395193738576	0.00360237426667209
ENSMUSG00000034810.7	9.47257313096791	2.44907423887233	0.74717311518904	3.27778688644692	0.00104624353249955	0.00360967977932258
ENSMUSG00000025950.16	2322.09949693467	0.32463708667721	0.0990764830946819	3.27663110898852	0.00105053525558013	0.00362388241323765
ENSMUSG00000020359.13	374.749701877117	-0.435585111489379	0.132952458237398	-3.2762471432578	0.00105196462779777	0.00362820811191272
ENSMUSG00000002108.10	31.2266350061809	1.46211119247463	0.446317898595107	3.27594120037977	0.00105310483566496	0.0036315352117688
ENSMUSG00000033837.5	4.75420536068163	-4.68904456778241	1.43145471386852	-3.27571981310554	0.0010539306291563	0.00363317162562179
ENSMUSG00000044348.14	82.7328936471947	0.821662143657033	0.250833616291667	3.27572578111544	0.00105390836011286	0.00363317162562179
ENSMUSG00000032850.16	85.4421539750184	0.734492401098687	0.224313451137801	3.27440194679842	0.00105885879432097	0.00364955212897667
ENSMUSG00000034796.14	4.72858039605636	-4.69364570975449	1.43394875367041	-3.27323113726371	0.00106325491516413	0.00366409369148764
ENSMUSG00000057132.16	21.2158883818614	-1.51350095013776	0.462413313680774	-3.27304795376762	0.00106394425271074	0.00366585855360212
ENSMUSG00000031930.11	1254.44151561655	0.339805413336694	0.103836249770856	3.27251238451474	0.00106596202474817	0.00367219923496509
ENSMUSG00000029600.10	134.858908562748	-0.628687085919078	0.192136448614979	-3.27208653251887	0.00106756895985756	0.00367712272270617
ENSMUSG00000020935.8	697.360041333469	-0.517112861574462	0.158054341193298	-3.27174095738403	0.00106887462030794	0.00368100703684208
ENSMUSG00000056260.15	316.383040806235	0.590835296541192	0.180590137545574	3.27169193496012	0.00106905995762483	0.00368103251387898
ENSMUSG00000050890.15	163.31005997161	-0.61587125857306	0.188248556908037	-3.27158554991699	0.00106946226599936	0.00368180494204173
ENSMUSG00000032841.15	101.079844687237	0.668880280086532	0.204487210684645	3.27101278288773	0.00107163066414939	0.00368865616460208
ENSMUSG00000069743.5	166.431491801035	-0.718179251426217	0.219592671335978	-3.27050646570714	0.00107355088038613	0.00369465098362135
ENSMUSG00000047441.4	17.76814699371	-1.6249729456732	0.496999195543364	-3.26956856317771	0.00107711630217287	0.00370630488074686
ENSMUSG00000029823.16	4118.47945085965	0.405414735760965	0.124024065622598	3.26883926700672	0.00107989627641587	0.00371525266426327
ENSMUSG00000058063.4	3.15015004101401	-5.11171204974344	1.5638317235161	-3.2687097805193	0.00108039055387659	0.00371633511607002
ENSMUSG00000029581.14	3755.25179765285	0.548649932434222	0.167863825570924	3.26842266681462	0.0010814872744415	0.00371948915151641
ENSMUSG00000027201.16	792.628288403037	-0.3565433651273	0.109108894052855	-3.26777544784372	0.00108396330765682	0.00372738513056793
ENSMUSG00000025499.18	925.892660053285	0.445660116438784	0.136396997549013	3.26737482823726	0.00108549856410678	0.00373204400792372
ENSMUSG00000050914.16	39.971479312288	-1.30139979719643	0.398322019337474	-3.26720526111271	0.00108614898565175	0.00373365969860048
ENSMUSG00000022677.15	597.833441961794	0.369736670957909	0.113197345055748	3.26630161489936	0.00108962125333292	0.00374435130692661
ENSMUSG00000110768.1	211.248804746003	0.68570377533569	0.209931686215418	3.26631861867706	0.00108955582152016	0.00374435130692661
ENSMUSG00000001524.14	247.178430922901	-0.516043835748825	0.158066713887766	-3.26472173082081	0.00109571664587561	0.00376467202345602
ENSMUSG00000029415.4	748.007782427497	-0.351719360998005	0.107748539082239	-3.26426106556819	0.00109749987945588	0.00377017270114644
ENSMUSG00000045083.14	33.1425615084225	1.1759996618327	0.360340158717878	3.26358201655073	0.00110013337017389	0.00377859190250493
ENSMUSG00000030428.16	31.5460495602612	-1.55475666857985	0.476471642551586	-3.26306233095818	0.0011021527631312	0.0037848994373996
ENSMUSG00000025169.6	60.5095212138752	-0.878243991908413	0.269199421635833	-3.2624289702096	0.00110461850908811	0.00379273744356942
ENSMUSG00000027787.14	1198.21488179382	-0.436172649292913	0.133722434531546	-3.26177616209955	0.00110716530348619	0.00380085108417171
ENSMUSG00000020122.16	1955.07951159156	0.350750698635536	0.107577511497768	3.26044629358072	0.00111237031282088	0.00381808605630091
ENSMUSG00000064326.13	412.664043801148	0.497397119324954	0.152561266098841	3.26031064138326	0.00111290251544889	0.0038192790871087
ENSMUSG00000002064.10	958.197792795932	0.418403307049917	0.128347388086555	3.25992849007379	0.00111440307120386	0.00382379438281543
ENSMUSG00000021748.9	1101.59407692128	-0.328123835092588	0.100681910666221	-3.25901478151699	0.00111799842703173	0.00383549476948681
ENSMUSG00000049526.8	20.1451380711737	1.60089915487925	0.491388578388718	3.25790876159283	0.00112236485718087	0.00384983614665905
ENSMUSG00000025355.7	803.731214851564	0.388887155051489	0.119423264658093	3.25637685558895	0.00112843867846076	0.00387002833907789
ENSMUSG00000040705.2	5.84189144226938	-4.04089988979721	1.24103545886187	-3.25607125964237	0.00112965395896936	0.00387355402771411
ENSMUSG00000022217.14	103.214199521709	0.700801911395005	0.215270871895222	3.25544234213026	0.00113215881870471	0.00388149974851578
ENSMUSG00000029657.15	2254.56870140594	-0.35221393609726	0.108225792545736	-3.25443619133965	0.00113617680745952	0.00389398436314035
ENSMUSG00000035270.15	24.0407588768894	1.41651748974977	0.435254016291017	3.25446161719658	0.00113607510904258	0.00389398436314035
ENSMUSG00000036620.14	526.3195485422	0.406599314898611	0.124975621848624	3.25342901986998	0.00114021207057401	0.00390716698757074
ENSMUSG00000032688.9	195.01043855583	-0.575277696542252	0.176828566641561	-3.2533074687438	0.00114069996372627	0.00390819147890117
ENSMUSG00000030058.17	5079.32135556083	0.293286058279501	0.0901973122257751	3.25160529778725	0.00114755259899997	0.00393101848244949
ENSMUSG00000115196.1	13.9602859526344	-1.99780680554657	0.614415963804134	-3.25155419656941	0.0011477589104315	0.00393107426822788
ENSMUSG00000020228.11	389.552663866512	-0.391108564902897	0.120294040823462	-3.25127132005541	0.00114890159076554	0.00393380791736774
ENSMUSG00000033538.13	80.3656464323454	0.820220106363558	0.252277419894971	3.25126246615744	0.00114893737307178	0.00393380791736774
ENSMUSG00000038600.12	26.4786366352098	-1.30409665134276	0.401186274953592	-3.25060136091049	0.00115161208776892	0.0039423132979771
ENSMUSG00000041720.14	1760.34539020766	0.272093146484186	0.0837107375398025	3.25039719492153	0.00115243926956718	0.00394449225174326
ENSMUSG00000044813.15	407.669010474103	-0.538470932397783	0.165672117526842	-3.25022061911257	0.00115315511211675	0.00394628946308672
ENSMUSG00000003458.12	2622.1882447156	0.31531360444256	0.0970265659730346	3.24976568304181	0.00115500132766453	0.00395195376536488
ENSMUSG00000036764.12	69.5290050415506	0.843137173985223	0.259452242617787	3.24968158100408	0.00115534292849172	0.00395246885425967
ENSMUSG00000026277.14	1816.70606692926	0.307224161907744	0.0945572490698373	3.24908100573904	0.00115778502615271	0.00396016845833682
ENSMUSG00000026385.16	1463.38149094511	0.279801296538213	0.08612550656757	3.24876227367898	0.00115908301183813	0.00396395276341467
ENSMUSG00000078684.8	77.4407100661293	-0.768965813574788	0.236711678790196	-3.24853347965287	0.00116001556819253	0.00396648629077669
ENSMUSG00000058690.14	2108.69183286984	0.332817744275492	0.10246628139718	3.24807087499764	0.00116190324718457	0.00397228432895508
ENSMUSG00000046159.16	35.1260187240572	-1.11032835024119	0.341887802561152	-3.24763955286938	0.00116366583342336	0.00397765285790302
ENSMUSG00000038095.15	2536.20656429039	-0.302942196650828	0.0932832247944872	-3.24755278688362	0.00116402069868183	0.00397820852364629
ENSMUSG00000023008.18	1182.63281849968	0.400090008437247	0.123202648437243	3.24741402487825	0.00116458843096338	0.00397949138938545
ENSMUSG00000064247.14	34.3770678175725	-1.1376313920979	0.350378671583616	-3.2468625643111	0.00116684721255971	0.00398655132720442
ENSMUSG00000020993.9	540.846696580285	0.40571649104326	0.124985347297517	3.24611244290491	0.00116992620798702	0.00399641074382884
ENSMUSG00000032946.16	8.11385109070311	-2.58682901279707	0.797245469005591	-3.24470832806818	0.0011757098148865	0.00401550420019101
ENSMUSG00000044986.10	103.09328661745	-0.752052613208006	0.23181523642191	-3.24418974704169	0.00117785254391141	0.00402161078726013
ENSMUSG00000107200.1	27.1229073057753	1.30372047234428	0.401864219374681	3.244181515769	0.00117788658384537	0.00402161078726013
ENSMUSG00000032932.15	1247.44726936684	0.398583501060015	0.122869447365123	3.243959418777	0.00117880539584876	0.00402408370031739
ENSMUSG00000031189.12	74.9396113958001	0.812041448846484	0.250386076524837	3.24315736768188	0.00118212898640995	0.00403476362677158
ENSMUSG00000091475.4	11.0015666022309	-2.19359324352166	0.676388751077197	-3.24309539451714	0.00118238615478611	0.00403497564897067
ENSMUSG00000001280.13	2413.0768240503	-0.332368805624476	0.102512241098474	-3.24223528881003	0.00118596065361489	0.0040465063568087
ENSMUSG00000035325.16	6998.05040939518	0.282895642106072	0.087257126388111	3.24209212262824	0.00118655660390223	0.00404787210833203
ENSMUSG00000038085.13	40.5736085463278	1.11532380948971	0.344033982158506	3.241900124203	0.00118735625993723	0.00404993222577435
ENSMUSG00000096054.3	1914.65146142513	0.420805716655806	0.129817375301619	3.24152075697187	0.00118893775413917	0.00405465798217557
ENSMUSG00000009013.5	1733.37110285985	-0.324167689388624	0.100046876109835	-3.24015803384747	0.00119463469684415	0.00407341486296603
ENSMUSG00000062713.8	87.0606520431948	0.88282364375961	0.272471485296339	3.24005883698051	0.0011950503782121	0.00407416070765883
ENSMUSG00000037171.6	3.12788757885169	-5.11530575829386	1.57884799450722	-3.23989755574312	0.00119572650744952	0.00407579407803728
ENSMUSG00000115936.1	24.4807812280283	-1.51399771926131	0.467543256205417	-3.23819817560609	0.00120287222397373	0.00409947573267619
ENSMUSG00000028580.15	1890.67801740539	-0.317566814495106	0.0980720473584901	-3.23809712398764	0.00120329837563252	0.00410025259375886
ENSMUSG00000066058.11	7.90201382133938	2.60850568025007	0.805585121293567	3.23802613938731	0.00120359781301426	0.00410059748976055
ENSMUSG00000070056.6	409.086135583564	0.440073257175986	0.135922783747624	3.23767101469239	0.00120509688460108	0.00410502869286062
ENSMUSG00000031824.15	236.240011874204	-0.553878421164666	0.171084822248885	-3.23744920141959	0.00120603408968722	0.00410754481616061
ENSMUSG00000026260.12	1564.44352737754	-0.310076411018308	0.0957863915100287	-3.23716559450769	0.00120723336593866	0.00411095253352642
ENSMUSG00000113505.1	6.46952932563912	3.15918701301947	0.976000091195065	3.23687163712371	0.00120847757337051	0.00411451210670108
ENSMUSG00000020024.7	529.427326645804	-0.477804349258643	0.147619083793482	-3.23673834696799	0.0012090421290586	0.0041157568740884
ENSMUSG00000028453.10	166.225993961938	-0.579713166367412	0.17911629101681	-3.23651837069922	0.00120997438001985	0.00411825271462169
ENSMUSG00000022702.16	184.213421243081	-0.520574838508133	0.160859435229313	-3.23620953763781	0.00121128432317028	0.0041220330306668
ENSMUSG00000043557.16	94.428014134714	0.801459036303305	0.247660268675173	3.23612277653823	0.00121165256379311	0.00412260799131381
ENSMUSG00000024359.10	13377.0572013431	0.30682687743284	0.0948501944183977	3.23485765437004	0.00121703388964015	0.00414023681548854
ENSMUSG00000014748.13	1423.77325451855	0.381940951030897	0.118089279912722	3.2343405880126	0.00121923963224089	0.00414705857812681
ENSMUSG00000102235.1	3.00788881266039	-5.02450380117921	1.55479580161966	-3.23161652221152	0.00123092125875411	0.00418610358044491
ENSMUSG00000037652.15	1660.61281836024	0.373897968678467	0.115732049341937	3.23072105613342	0.00123478380815139	0.00419854908600063
ENSMUSG00000001729.14	5712.47613025478	0.308128277234928	0.0953804954280909	3.23051663604779	0.00123566713209311	0.00419948184025137
ENSMUSG00000012519.14	176.615705054769	0.543069782014137	0.168105997083359	3.23051997808766	0.00123565268604311	0.00419948184025137
ENSMUSG00000012535.14	1947.74331508459	-0.286690057463811	0.088743953326511	-3.23053060763483	0.00123560674059945	0.00419948184025137
ENSMUSG00000027263.12	483.984173677594	-0.410272760780989	0.127008245830889	-3.23028444410819	0.00123667116942058	0.00420220375850913
ENSMUSG00000041890.17	1188.206842047	-0.329491960600013	0.102005529288816	-3.2301382375763	0.0012373037777676	0.00420366287578887
ENSMUSG00000035493.10	3984.42149636502	-0.361552736958389	0.111963387311632	-3.22920506104434	0.00124134850413167	0.00421671206978192
ENSMUSG00000067430.7	79.8192934757728	-0.768695331221313	0.238054882323109	-3.22906769951465	0.00124194490879704	0.00421804536665315
